id,cow_id,activity,model,observation_time,server_time,local_id
229796,203,36,5,2018-07-31 18:27:28+01,2018-07-31 18:35:09.35+01,2714
230025,203,60,4,2018-07-31 19:57:28+01,2018-07-31 20:05:08.24+01,2714
230253,203,16,-9,2018-07-31 21:27:29+01,2018-07-31 21:35:06.41+01,2714
230480,203,10,-14,2018-07-31 22:57:29+01,2018-07-31 23:05:07+01,2714
230707,203,11,-17,2018-08-01 00:27:30+01,2018-08-01 00:35:06.86+01,2714
230936,203,13,-12,2018-08-01 01:57:30+01,2018-08-01 02:05:07.15+01,2714
231161,203,27,-36,2018-08-01 03:27:31+01,2018-08-01 03:35:06.95+01,2714
231403,203,2,-51,2018-08-01 04:57:30+01,2018-08-01 05:10:07.56+01,2714
231617,203,1,-54,2018-08-01 06:27:31+01,2018-08-01 06:35:06.95+01,2714
231845,203,12,-80,2018-08-01 07:57:32+01,2018-08-01 08:05:06.11+01,2714
232074,203,3,-90,2018-08-01 09:27:31+01,2018-08-01 09:35:06.96+01,2714
232298,203,3,-83,2018-08-01 10:57:32+01,2018-08-01 11:05:06.83+01,2714
232532,203,35,-68,2018-08-01 12:27:32+01,2018-08-01 12:35:06.85+01,2714
232755,203,8,-59,2018-08-01 13:57:33+01,2018-08-01 14:05:07.32+01,2714
232983,203,2,-42,2018-08-01 15:27:33+01,2018-08-01 15:35:08.6+01,2714
233210,203,15,-35,2018-08-01 16:57:34+01,2018-08-01 17:05:08.19+01,2714
233439,203,3,-35,2018-08-01 18:27:35+01,2018-08-01 18:35:07.64+01,2714
233797,203,34,-48,2018-08-01 19:57:34+01,2018-08-01 20:05:07.31+01,2714
234217,203,9,-57,2018-08-01 21:27:35+01,2018-08-01 21:35:06.01+01,2714
234620,203,4,-74,2018-08-01 22:57:35+01,2018-08-01 23:05:06.4+01,2714
235049,203,7,-87,2018-08-02 00:27:36+01,2018-08-02 00:35:06.25+01,2714
235460,203,14,-85,2018-08-02 01:57:37+01,2018-08-02 02:05:06.66+01,2714
235832,203,40,-64,2018-08-02 03:27:38+01,2018-08-02 03:35:06.92+01,2714
236254,203,3,-64,2018-08-02 04:57:38+01,2018-08-02 05:10:07.13+01,2714
236632,203,13,-54,2018-08-02 06:27:38+01,2018-08-02 06:35:06.57+01,2714
236979,203,7,-71,2018-08-02 07:57:38+01,2018-08-02 08:05:07.14+01,2714
237316,203,1,-78,2018-08-02 09:27:38+01,2018-08-02 09:35:07.44+01,2714
237646,203,1,-71,2018-08-02 10:57:39+01,2018-08-02 11:05:08.72+01,2714
237988,203,17,-66,2018-08-02 12:27:39+01,2018-08-02 12:35:07.98+01,2714
238313,203,3,-66,2018-08-02 13:57:40+01,2018-08-02 14:05:08.63+01,2714
238649,203,10,-52,2018-08-02 15:27:40+01,2018-08-02 15:35:06.46+01,2714
239074,203,3,-51,2018-08-02 16:57:40+01,2018-08-02 17:05:06.44+01,2714
239685,203,27,-47,2018-08-02 18:27:42+01,2018-08-02 18:35:06.54+01,2714
240073,203,69,-47,2018-08-02 19:57:41+01,2018-08-02 20:05:06.53+01,2714
240393,203,4,-48,2018-08-02 21:27:42+01,2018-08-02 21:35:07.55+01,2714
240688,203,33,-45,2018-08-02 22:57:42+01,2018-08-02 23:05:06.72+01,2714
240976,203,7,-53,2018-08-03 00:27:43+01,2018-08-03 00:35:08.49+01,2714
241254,203,14,-56,2018-08-03 01:57:43+01,2018-08-03 02:05:06.2+01,2714
241528,203,43,-31,2018-08-03 03:27:43+01,2018-08-03 03:35:07.56+01,2714
241811,203,7,-45,2018-08-03 04:57:44+01,2018-08-03 05:10:06.94+01,2714
242059,203,11,-41,2018-08-03 06:27:45+01,2018-08-03 06:35:06.48+01,2714
242318,203,14,-58,2018-08-03 07:57:46+01,2018-08-03 08:05:06.55+01,2714
242578,203,3,-70,2018-08-03 09:27:46+01,2018-08-03 09:35:07.12+01,2714
242821,203,7,-61,2018-08-03 10:57:46+01,2018-08-03 11:05:07.31+01,2714
243094,203,22,-52,2018-08-03 12:27:47+01,2018-08-03 12:35:08.48+01,2714
243356,203,1,-55,2018-08-03 13:57:48+01,2018-08-03 14:05:08.08+01,2714
243821,203,59,-36,2018-08-03 15:27:48+01,2018-08-03 15:35:08.94+01,2714
244263,203,3,-32,2018-08-03 16:57:48+01,2018-08-03 17:05:08.26+01,2714
244569,203,30,-29,2018-08-03 18:27:49+01,2018-08-03 18:35:08.07+01,2714
244855,203,81,-20,2018-08-03 19:57:50+01,2018-08-03 20:05:07.27+01,2714
245135,203,3,-28,2018-08-03 21:27:50+01,2018-08-03 21:35:06.65+01,2714
245419,203,36,-29,2018-08-03 22:57:50+01,2018-08-03 23:05:07.1+01,2714
245699,203,15,-38,2018-08-04 00:27:51+01,2018-08-04 00:35:06.7+01,2714
245982,203,8,-52,2018-08-04 01:57:51+01,2018-08-04 02:05:07.08+01,2714
246261,203,80,-17,2018-08-04 03:27:51+01,2018-08-04 03:35:07.36+01,2714
246560,203,2,-17,2018-08-04 04:57:52+01,2018-08-04 05:10:08.28+01,2714
246830,203,8,-37,2018-08-04 06:27:52+01,2018-08-04 06:35:07.32+01,2714
247110,203,11,-57,2018-08-04 07:57:53+01,2018-08-04 08:05:07.05+01,2714
247392,203,28,-74,2018-08-04 09:27:53+01,2018-08-04 09:35:07.67+01,2714
247696,203,26,-58,2018-08-04 10:57:53+01,2018-08-04 11:15:08.8+01,2714
247954,203,40,-34,2018-08-04 12:27:54+01,2018-08-04 12:35:09.42+01,2714
248238,203,1,-23,2018-08-04 13:57:55+01,2018-08-04 14:05:08.6+01,2714
248511,203,46,3,2018-08-04 15:27:56+01,2018-08-04 15:35:08.19+01,2714
248801,203,12,4,2018-08-04 16:57:55+01,2018-08-04 17:05:07.38+01,2714
249085,203,16,-6,2018-08-04 18:27:56+01,2018-08-04 18:35:06.67+01,2714
249367,203,82,-8,2018-08-04 19:57:56+01,2018-08-04 20:05:07.4+01,2714
249647,203,5,-21,2018-08-04 21:27:57+01,2018-08-04 21:35:07.23+01,2714
249931,203,36,-27,2018-08-04 22:57:57+01,2018-08-04 23:05:06.72+01,2714
250212,203,4,-39,2018-08-05 00:27:58+01,2018-08-05 00:35:06.89+01,2714
250493,203,65,-48,2018-08-05 01:57:58+01,2018-08-05 02:05:07.32+01,2714
250774,203,14,-20,2018-08-05 03:27:59+01,2018-08-05 03:35:07.43+01,2714
251070,203,5,-20,2018-08-05 04:57:59+01,2018-08-05 05:10:08.17+01,2714
251340,203,13,-34,2018-08-05 06:27:59+01,2018-08-05 06:35:06.52+01,2714
251623,203,14,-63,2018-08-05 07:58:00+01,2018-08-05 08:05:07.24+01,2714
251905,203,14,-74,2018-08-05 09:28:01+01,2018-08-05 09:35:08.12+01,2714
252174,203,18,-59,2018-08-05 10:58:02+01,2018-08-05 11:05:08.31+01,2714
252490,203,9,-48,2018-08-05 12:28:02+01,2018-08-05 12:40:09.68+01,2714
252775,203,1,-43,2018-08-05 13:58:03+01,2018-08-05 14:10:08.8+01,2714
253053,203,13,-30,2018-08-05 15:28:03+01,2018-08-05 15:40:08.51+01,2714
253338,203,8,-37,2018-08-05 16:58:04+01,2018-08-05 17:10:08+01,2714
253617,203,4,-44,2018-08-05 18:28:04+01,2018-08-05 18:40:07.52+01,2714
253901,203,57,-53,2018-08-05 19:58:04+01,2018-08-05 20:10:07.56+01,2714
254185,203,6,-61,2018-08-05 21:28:05+01,2018-08-05 21:40:07.55+01,2714
254464,203,16,-68,2018-08-05 22:58:06+01,2018-08-05 23:10:06.98+01,2714
254745,203,70,-64,2018-08-06 00:28:07+01,2018-08-06 00:40:07.69+01,2714
255029,203,22,-53,2018-08-06 01:58:07+01,2018-08-06 02:10:07.92+01,2714
255308,203,17,-14,2018-08-06 03:28:08+01,2018-08-06 03:40:07.29+01,2714
255580,203,17,15,2018-08-06 04:58:07+01,2018-08-06 05:10:08.1+01,2714
255875,203,3,-18,2018-08-06 06:28:08+01,2018-08-06 06:40:06.94+01,2714
256157,203,8,-52,2018-08-06 07:58:09+01,2018-08-06 08:10:08.08+01,2714
256438,203,30,-67,2018-08-06 09:28:09+01,2018-08-06 09:40:08.21+01,2714
256739,203,5,-69,2018-08-06 10:58:10+01,2018-08-06 11:20:08.96+01,2714
257002,203,36,-47,2018-08-06 12:28:10+01,2018-08-06 12:40:09.75+01,2714
257282,203,10,-19,2018-08-06 13:58:10+01,2018-08-06 14:10:09.55+01,2714
257560,203,12,-25,2018-08-06 15:28:11+01,2018-08-06 15:40:10+01,2714
257839,203,9,-19,2018-08-06 16:58:11+01,2018-08-06 17:10:09.17+01,2714
258117,203,40,-16,2018-08-06 18:28:12+01,2018-08-06 18:40:07.8+01,2714
258396,203,56,-24,2018-08-06 19:58:12+01,2018-08-06 20:10:07.38+01,2714
258673,203,6,-27,2018-08-06 21:28:13+01,2018-08-06 21:40:07.27+01,2714
258952,203,22,-31,2018-08-06 22:58:13+01,2018-08-06 23:10:07.59+01,2714
259231,203,16,-44,2018-08-07 00:28:14+01,2018-08-07 00:40:07.39+01,2714
259507,203,18,-50,2018-08-07 01:58:13+01,2018-08-07 02:10:07.37+01,2714
259788,203,55,-21,2018-08-07 03:28:14+01,2018-08-07 03:40:07.76+01,2714
260054,203,12,-6,2018-08-07 04:58:15+01,2018-08-07 05:10:07.9+01,2714
260343,203,3,-28,2018-08-07 06:28:15+01,2018-08-07 06:40:07.56+01,2714
260618,203,20,-48,2018-08-07 07:58:16+01,2018-08-07 08:10:08.57+01,2714
260898,203,15,-60,2018-08-07 09:28:17+01,2018-08-07 09:40:09.29+01,2714
261164,203,7,-57,2018-08-07 10:58:17+01,2018-08-07 11:10:09.27+01,2714
261454,203,48,-37,2018-08-07 12:28:18+01,2018-08-07 12:40:09.57+01,2714
261731,203,23,-14,2018-08-07 13:58:18+01,2018-08-07 14:10:09.36+01,2714
262009,203,2,-18,2018-08-07 15:28:19+01,2018-08-07 15:40:08.81+01,2714
262287,203,0,-18,2018-08-07 16:58:20+01,2018-08-07 17:10:07.14+01,2714
262562,203,27,-25,2018-08-07 18:28:21+01,2018-08-07 18:40:07.02+01,2714
262840,203,197,-38,2018-08-07 19:58:22+01,2018-08-07 20:10:07.01+01,2714
263115,203,8,-40,2018-08-07 21:28:22+01,2018-08-07 21:40:06.54+01,2714
263397,203,3,-36,2018-08-07 22:58:22+01,2018-08-07 23:10:07.24+01,2714
263673,203,18,-37,2018-08-08 00:28:23+01,2018-08-08 00:40:06.67+01,2714
263952,203,27,-42,2018-08-08 01:58:23+01,2018-08-08 02:10:06.91+01,2714
264228,203,75,-18,2018-08-08 03:28:23+01,2018-08-08 03:40:07.51+01,2714
264497,203,10,-17,2018-08-08 04:58:24+01,2018-08-08 05:10:07.05+01,2714
264785,203,2,-9,2018-08-08 06:28:25+01,2018-08-08 06:40:07.36+01,2714
265062,203,6,4,2018-08-08 07:58:24+01,2018-08-08 08:10:08.1+01,2714
265339,203,42,-4,2018-08-08 09:28:25+01,2018-08-08 09:40:08.77+01,2714
265610,203,8,-11,2018-08-08 10:58:26+01,2018-08-08 11:10:20.12+01,2714
265899,203,41,-11,2018-08-08 12:28:26+01,2018-08-08 12:40:09.71+01,2714
266174,203,3,-11,2018-08-08 13:58:26+01,2018-08-08 14:10:07.75+01,2714
266449,203,7,-22,2018-08-08 15:28:27+01,2018-08-08 15:40:07.13+01,2714
266730,203,2,-24,2018-08-08 16:58:27+01,2018-08-08 17:10:06.78+01,2714
267006,203,22,-32,2018-08-08 18:28:28+01,2018-08-08 18:40:06.52+01,2714
267513,203,59,-49,2018-08-08 19:58:28+01,2018-08-08 20:10:06.72+01,2714
268035,203,3,-46,2018-08-08 21:28:28+01,2018-08-08 21:40:07.15+01,2714
268431,203,29,-37,2018-08-08 22:58:28+01,2018-08-08 23:10:06.61+01,2714
268813,203,34,-24,2018-08-09 00:28:28+01,2018-08-09 00:40:06.7+01,2714
269247,203,20,-6,2018-08-09 01:58:29+01,2018-08-09 02:10:06.87+01,2714
269660,203,16,-4,2018-08-09 03:28:30+01,2018-08-09 03:40:07.4+01,2714
270051,203,38,-12,2018-08-09 04:58:30+01,2018-08-09 05:10:07.76+01,2714
270478,203,28,3,2018-08-09 06:28:31+01,2018-08-09 06:40:08.27+01,2714
270868,203,1,7,2018-08-09 07:58:32+01,2018-08-09 08:10:07.7+01,2714
271265,203,2,6,2018-08-09 09:28:32+01,2018-08-09 09:40:06.8+01,2714
271731,203,36,7,2018-08-09 10:58:32+01,2018-08-09 11:30:07.06+01,2714
272052,203,79,-13,2018-08-09 12:28:33+01,2018-08-09 12:40:06.67+01,2714
272463,203,2,-16,2018-08-09 13:58:33+01,2018-08-09 14:10:06.2+01,2714
272873,203,15,-15,2018-08-09 15:28:34+01,2018-08-09 15:40:06.4+01,2714
273248,203,19,-7,2018-08-09 16:58:34+01,2018-08-09 17:10:06.41+01,2714
273601,203,4,-2,2018-08-09 18:28:34+01,2018-08-09 18:30:06.77+01,2714
273988,203,97,-11,2018-08-09 19:58:35+01,2018-08-09 20:00:06.46+01,2714
274392,203,34,-4,2018-08-09 21:28:37+01,2018-08-09 21:30:06.81+01,2714
274782,203,4,-14,2018-08-09 22:58:38+01,2018-08-09 23:00:06.47+01,2714
275158,203,8,-8,2018-08-10 00:28:38+01,2018-08-10 00:30:08.01+01,2714
275521,203,28,-7,2018-08-10 01:58:39+01,2018-08-10 02:00:06.35+01,2714
275919,203,81,-14,2018-08-10 03:28:39+01,2018-08-10 03:30:07.06+01,2714
276318,203,17,-19,2018-08-10 04:58:40+01,2018-08-10 05:00:07.2+01,2714
276697,203,2,-5,2018-08-10 06:28:41+01,2018-08-10 06:30:08.7+01,2714
277070,203,1,0,2018-08-10 07:58:41+01,2018-08-10 08:00:08.81+01,2714
277448,203,46,1,2018-08-10 09:28:41+01,2018-08-10 09:30:09.58+01,2714
277904,203,4,-3,2018-08-10 10:58:42+01,2018-08-10 11:30:13.08+01,2714
278133,203,26,-25,2018-08-10 12:28:42+01,2018-08-10 12:30:06.96+01,2714
278483,203,5,-26,2018-08-10 13:58:43+01,2018-08-10 14:00:06.99+01,2714
278792,203,6,-39,2018-08-10 15:28:43+01,2018-08-10 15:30:06.66+01,2714
279206,203,11,-35,2018-08-10 16:58:43+01,2018-08-10 17:00:07.51+01,2714
279813,203,5,-29,2018-08-10 18:28:45+01,2018-08-10 18:40:07.39+01,2714
280181,203,50,-47,2018-08-10 19:58:45+01,2018-08-10 20:00:07.11+01,2714
280601,203,16,-35,2018-08-10 21:28:46+01,2018-08-10 21:30:06.96+01,2714
280980,203,23,-38,2018-08-10 22:58:46+01,2018-08-10 23:00:06.63+01,2714
281382,203,1,-37,2018-08-11 00:28:47+01,2018-08-11 00:30:06.49+01,2714
281790,203,13,-32,2018-08-11 01:58:47+01,2018-08-11 02:05:06.49+01,2714
282199,203,46,-34,2018-08-11 03:28:47+01,2018-08-11 03:35:06.99+01,2714
282624,203,31,-50,2018-08-11 04:58:48+01,2018-08-11 05:10:07.53+01,2714
282993,203,12,-30,2018-08-11 06:28:48+01,2018-08-11 06:35:09.44+01,2714
283368,203,69,-1,2018-08-11 07:58:49+01,2018-08-11 08:05:10.37+01,2714
283746,203,3,17,2018-08-11 09:28:49+01,2018-08-11 09:35:08.73+01,2714
284117,203,2,29,2018-08-11 10:58:49+01,2018-08-11 11:05:06.73+01,2714
284535,203,37,18,2018-08-11 12:28:50+01,2018-08-11 12:35:07.08+01,2714
284933,203,31,-10,2018-08-11 13:58:50+01,2018-08-11 14:05:07.14+01,2714
285345,203,3,-31,2018-08-11 15:28:50+01,2018-08-11 15:45:07.01+01,2714
285712,203,0,-33,2018-08-11 16:58:51+01,2018-08-11 17:05:06.83+01,2714
286097,203,37,-28,2018-08-11 18:28:51+01,2018-08-11 18:35:06.86+01,2714
286486,203,31,-46,2018-08-11 19:58:52+01,2018-08-11 20:05:06.98+01,2714
286866,203,16,-41,2018-08-11 21:28:52+01,2018-08-11 21:35:06.55+01,2714
289784,203,5,-44,2018-08-11 22:58:53+01,2018-08-15 21:55:21.11+01,2714
289785,203,43,-42,2018-08-12 00:28:53+01,2018-08-15 21:55:21.11+01,2714
289786,203,63,-19,2018-08-12 01:58:53+01,2018-08-15 21:55:21.11+01,2714
289787,203,26,-4,2018-08-12 03:28:54+01,2018-08-15 21:55:21.11+01,2714
289788,203,8,-4,2018-08-12 04:58:54+01,2018-08-15 21:55:21.11+01,2714
289789,203,21,15,2018-08-12 06:28:54+01,2018-08-15 21:55:21.11+01,2714
289790,203,2,5,2018-08-12 07:58:55+01,2018-08-15 21:55:21.11+01,2714
289791,203,5,-3,2018-08-12 09:28:56+01,2018-08-15 21:55:21.11+01,2714
289792,203,34,-6,2018-08-12 10:58:56+01,2018-08-15 21:55:21.11+01,2714
289793,203,40,-23,2018-08-12 12:28:56+01,2018-08-15 21:55:21.11+01,2714
289794,203,22,-17,2018-08-12 13:58:57+01,2018-08-15 21:55:21.11+01,2714
289795,203,2,-17,2018-08-12 15:28:58+01,2018-08-15 21:55:21.11+01,2714
289796,203,3,-17,2018-08-12 16:58:58+01,2018-08-15 21:55:21.11+01,2714
289797,203,33,-7,2018-08-12 18:28:58+01,2018-08-15 21:55:21.11+01,2714
289798,203,25,-35,2018-08-12 19:58:59+01,2018-08-15 21:55:21.11+01,2714
289799,203,19,-34,2018-08-12 21:28:59+01,2018-08-15 21:55:21.11+01,2714
289800,203,13,-36,2018-08-12 22:59:00+01,2018-08-15 21:55:21.11+01,2714
289801,203,28,-34,2018-08-13 00:28:59+01,2018-08-15 21:55:21.11+01,2714
289802,203,7,-21,2018-08-13 01:58:59+01,2018-08-15 21:55:21.11+01,2714
289803,203,40,-18,2018-08-13 03:29:00+01,2018-08-15 21:55:21.11+01,2714
289804,203,5,-38,2018-08-13 04:59:01+01,2018-08-15 21:55:21.11+01,2714
289805,203,7,-35,2018-08-13 06:29:01+01,2018-08-15 21:55:21.11+01,2714
289806,203,1,-38,2018-08-13 07:59:02+01,2018-08-15 21:55:21.11+01,2714
289807,203,98,-50,2018-08-13 09:29:02+01,2018-08-15 21:55:21.11+01,2714
289808,203,1,-51,2018-08-13 10:59:03+01,2018-08-15 21:55:21.12+01,2714
289809,203,35,-42,2018-08-13 12:29:04+01,2018-08-15 21:55:21.12+01,2714
289810,203,41,9,2018-08-13 13:59:04+01,2018-08-15 21:55:21.12+01,2714
289811,203,4,5,2018-08-13 15:29:05+01,2018-08-15 21:55:21.12+01,2714
289812,203,0,-2,2018-08-13 16:59:05+01,2018-08-15 21:55:21.12+01,2714
289813,203,50,-1,2018-08-13 18:29:05+01,2018-08-15 21:55:21.12+01,2714
289814,203,46,-23,2018-08-13 19:59:06+01,2018-08-15 21:55:21.12+01,2714
289815,203,27,-19,2018-08-13 21:29:06+01,2018-08-15 21:55:21.12+01,2714
289816,203,28,0,2018-08-13 22:59:07+01,2018-08-15 21:55:21.12+01,2714
289817,203,4,-8,2018-08-14 00:29:07+01,2018-08-15 21:55:21.12+01,2714
289818,203,4,-1,2018-08-14 01:59:08+01,2018-08-15 21:55:21.12+01,2714
289819,203,156,2,2018-08-14 03:29:07+01,2018-08-15 21:55:21.12+01,2714
289820,203,24,-26,2018-08-14 04:59:09+01,2018-08-15 21:55:21.12+01,2714
289821,203,6,-27,2018-08-14 06:29:09+01,2018-08-15 21:55:21.12+01,2714
289822,203,3,3,2018-08-14 07:59:10+01,2018-08-15 21:55:21.12+01,2714
289823,203,19,-12,2018-08-14 09:29:10+01,2018-08-15 21:55:21.12+01,2714
289824,203,14,-24,2018-08-14 10:59:10+01,2018-08-15 21:55:21.12+01,2714
289825,203,49,-29,2018-08-14 12:29:11+01,2018-08-15 21:55:21.12+01,2714
289826,203,40,3,2018-08-14 13:59:11+01,2018-08-15 21:55:21.12+01,2714
289827,203,17,18,2018-08-14 15:29:11+01,2018-08-15 21:55:21.12+01,2714
289828,203,8,26,2018-08-14 16:59:11+01,2018-08-15 21:55:21.12+01,2714
289829,203,7,30,2018-08-14 18:29:12+01,2018-08-15 21:55:21.12+01,2714
289830,203,45,10,2018-08-14 19:59:13+01,2018-08-15 21:55:21.12+01,2714
289831,203,6,-11,2018-08-14 21:29:13+01,2018-08-15 21:55:21.12+01,2714
289832,203,8,-34,2018-08-14 22:59:14+01,2018-08-15 21:55:21.12+01,2714
289833,203,48,-47,2018-08-15 00:29:14+01,2018-08-15 21:55:21.12+01,2714
289834,203,11,-40,2018-08-15 01:59:15+01,2018-08-15 21:55:21.12+01,2714
289835,203,22,-29,2018-08-15 03:29:15+01,2018-08-15 21:55:21.12+01,2714
289836,203,15,-32,2018-08-15 04:59:15+01,2018-08-15 21:55:21.12+01,2714
289837,203,12,-49,2018-08-15 06:29:15+01,2018-08-15 21:55:21.12+01,2714
289838,203,4,-32,2018-08-15 07:59:16+01,2018-08-15 21:55:21.12+01,2714
289839,203,9,-43,2018-08-15 09:29:17+01,2018-08-15 21:55:21.12+01,2714
289840,203,3,-55,2018-08-15 10:59:17+01,2018-08-15 21:55:21.12+01,2714
289841,203,95,-51,2018-08-15 12:29:17+01,2018-08-15 21:55:21.12+01,2714
289842,203,184,2,2018-08-15 13:59:17+01,2018-08-15 21:55:21.12+01,2714
289843,203,30,50,2018-08-15 15:29:18+01,2018-08-15 21:55:21.12+01,2714
289844,203,49,126,2018-08-15 16:59:18+01,2018-08-15 21:55:21.12+01,2714
289845,203,23,178,2018-08-15 18:29:19+01,2018-08-15 21:55:21.12+01,2714
306440,203,21,160,2018-08-15 19:59:20+01,2018-08-15 22:07:36.52+01,2714
307142,203,19,127,2018-08-15 21:29:20+01,2018-08-16 01:20:07.66+01,2714
307143,203,37,58,2018-08-15 22:59:20+01,2018-08-16 01:20:07.66+01,2714
307144,203,6,-3,2018-08-16 00:29:20+01,2018-08-16 01:20:07.66+01,2714
307443,203,2,-14,2018-08-16 01:59:21+01,2018-08-16 03:00:07.37+01,2714
307623,203,14,-31,2018-08-16 03:29:22+01,2018-08-16 03:50:07.27+01,2714
308257,203,9,-60,2018-08-16 04:59:22+01,2018-08-16 07:20:06.78+01,2714
308989,203,2,-84,2018-08-16 06:29:22+01,2018-08-16 11:20:07.42+01,2714
309222,203,19,-74,2018-08-16 07:59:22+01,2018-08-16 12:30:08.04+01,2714
309991,203,27,-69,2018-08-16 09:29:22+01,2018-08-16 16:45:08.48+01,2714
310025,203,4,-62,2018-08-16 10:59:22+01,2018-08-16 16:55:09.13+01,2714
310026,203,24,-45,2018-08-16 12:29:24+01,2018-08-16 16:55:09.13+01,2714
310244,203,51,-13,2018-08-16 13:59:24+01,2018-08-16 18:05:08.98+01,2714
310245,203,3,-23,2018-08-16 15:29:24+01,2018-08-16 18:05:08.98+01,2714
310246,203,14,-32,2018-08-16 16:59:25+01,2018-08-16 18:05:08.98+01,2714
310351,203,19,-27,2018-08-16 18:29:26+01,2018-08-16 18:35:08.89+01,2714
310634,203,41,-20,2018-08-16 19:59:25+01,2018-08-16 20:05:09.28+01,2714
311669,203,16,-9,2018-08-16 21:29:26+01,2018-08-17 01:45:07.15+01,2714
311670,203,4,-19,2018-08-16 22:59:26+01,2018-08-17 01:45:07.15+01,2714
311671,203,37,-24,2018-08-17 00:29:26+01,2018-08-17 01:45:07.15+01,2714
311848,203,59,-16,2018-08-17 01:59:28+01,2018-08-17 02:45:06.07+01,2714
312085,203,11,-15,2018-08-17 03:29:28+01,2018-08-17 03:55:06.6+01,2714
312415,203,42,-5,2018-08-17 04:59:28+01,2018-08-17 05:45:06.63+01,2714
312582,203,5,-11,2018-08-17 06:29:29+01,2018-08-17 06:35:06.66+01,2714
312859,203,6,-9,2018-08-17 07:59:29+01,2018-08-17 08:05:07.17+01,2714
313470,203,17,-14,2018-08-17 09:29:29+01,2018-08-17 11:25:08.07+01,2714
313510,203,8,-37,2018-08-17 10:59:30+01,2018-08-17 11:35:08.44+01,2714
314415,203,18,-45,2018-08-17 12:29:31+01,2018-08-17 16:30:08.05+01,2714
314416,203,30,-21,2018-08-17 13:59:31+01,2018-08-17 16:30:08.05+01,2714
315172,203,2,-73,2018-08-17 15:29:31+01,2018-08-17 20:30:06.84+01,2714
315198,203,26,-142,2018-08-17 16:59:31+01,2018-08-17 20:40:08+01,2714
315322,203,5,-189,2018-08-17 18:29:31+01,2018-08-17 21:20:06.28+01,2714
315481,203,4,-185,2018-08-17 19:59:31+01,2018-08-17 22:10:06.31+01,2714
315701,203,31,-155,2018-08-17 21:29:33+01,2018-08-17 23:20:07.02+01,2714
315702,203,12,-98,2018-08-17 22:59:34+01,2018-08-17 23:20:07.02+01,2714
316059,203,33,-54,2018-08-18 00:29:34+01,2018-08-18 01:20:07.12+01,2714
316293,203,2,-41,2018-08-18 01:59:34+01,2018-08-18 02:30:06.8+01,2714
316870,203,18,-41,2018-08-18 03:29:35+01,2018-08-18 05:40:07.64+01,2714
316937,203,55,-38,2018-08-18 04:59:35+01,2018-08-18 06:00:07.57+01,2714
317245,203,8,-49,2018-08-18 06:29:35+01,2018-08-18 07:40:08.91+01,2714
317452,203,4,-36,2018-08-18 07:59:36+01,2018-08-18 08:50:10.05+01,2714
317701,203,8,-33,2018-08-18 09:29:36+01,2018-08-18 10:10:09.67+01,2714
317891,203,4,-45,2018-08-18 10:59:37+01,2018-08-18 11:10:10.31+01,2714
318215,203,8,-50,2018-08-18 12:29:37+01,2018-08-18 12:50:07.19+01,2714
318475,203,32,-38,2018-08-18 13:59:38+01,2018-08-18 14:10:09.68+01,2714
318999,203,28,-83,2018-08-18 15:29:38+01,2018-08-18 16:50:06.37+01,2714
319507,203,1,-147,2018-08-18 16:59:39+01,2018-08-18 19:25:07.37+01,2714
319726,203,18,-182,2018-08-18 18:29:39+01,2018-08-18 20:25:07.2+01,2714
320515,203,17,-165,2018-08-18 19:59:40+01,2018-08-19 00:35:06.72+01,2714
320968,203,48,-138,2018-08-18 21:29:39+01,2018-08-19 03:05:07.57+01,2714
320969,203,20,-70,2018-08-18 22:59:39+01,2018-08-19 03:05:07.57+01,2714
320970,203,9,-27,2018-08-19 00:29:40+01,2018-08-19 03:05:07.57+01,2714
321110,203,29,-12,2018-08-19 01:59:41+01,2018-08-19 03:45:07.91+01,2714
321255,203,30,-6,2018-08-19 03:29:41+01,2018-08-19 04:35:06.82+01,2714
321364,203,49,-11,2018-08-19 04:59:41+01,2018-08-19 05:10:08+01,2714
321677,203,12,-12,2018-08-19 06:29:45+01,2018-08-19 06:45:09.68+01,2714
321921,203,5,-4,2018-08-19 07:59:44+01,2018-08-19 08:05:09.42+01,2714
322201,203,8,-6,2018-08-19 09:29:44+01,2018-08-19 09:35:09.79+01,2714
322471,203,4,-22,2018-08-19 10:59:44+01,2018-08-19 11:05:10.4+01,2714
322828,203,25,-37,2018-08-19 12:29:45+01,2018-08-19 12:55:08.59+01,2714
323081,203,10,-31,2018-08-19 13:59:45+01,2018-08-19 14:15:08.43+01,2714
323319,203,42,-73,2018-08-19 15:29:45+01,2018-08-19 15:35:08.14+01,2714
323604,203,1,-133,2018-08-19 16:59:46+01,2018-08-19 17:05:07+01,2714
324366,203,17,-172,2018-08-19 18:29:46+01,2018-08-19 21:10:07.62+01,2714
324367,203,3,-158,2018-08-19 19:59:46+01,2018-08-19 21:10:07.62+01,2714
324646,203,69,-137,2018-08-19 21:29:48+01,2018-08-19 22:40:08.17+01,2714
324929,203,10,-78,2018-08-19 22:59:47+01,2018-08-20 00:10:08.21+01,2714
325033,203,24,-38,2018-08-20 00:29:48+01,2018-08-20 00:40:09+01,2714
325313,203,23,-17,2018-08-20 01:59:49+01,2018-08-20 02:10:09.31+01,2714
325591,203,3,-17,2018-08-20 03:29:49+01,2018-08-20 03:40:09.87+01,2714
