id,cow_id,collar_id,total_eating,total_rumination,total_other,observation_time,server_time,hour_complete,alert_processed,local_id
303647,203,185,29,11,0,2018-07-25 13:59:59+01,2018-07-25 13:55:09.923692+01,t,t,2714
303886,203,185,11,16,14,2018-07-25 14:59:59+01,2018-07-25 14:55:10.133486+01,t,t,2714
304118,203,185,3,8,29,2018-07-25 15:59:59+01,2018-07-25 15:55:09.887486+01,t,t,2714
304371,203,185,0,20,21,2018-07-25 16:59:59+01,2018-07-25 16:55:11.468986+01,t,t,2714
304629,203,185,4,10,27,2018-07-25 17:59:59+01,2018-07-25 17:55:12.603587+01,t,t,2714
304842,203,185,37,0,3,2018-07-25 18:59:59+01,2018-07-25 18:55:10.816988+01,t,t,2714
305107,203,185,35,1,5,2018-07-25 19:59:59+01,2018-07-25 19:55:13.270889+01,t,t,2714
305452,203,185,0,33,8,2018-07-25 20:59:59+01,2018-07-25 21:05:11.56459+01,t,t,2714
305701,203,185,0,14,26,2018-07-25 21:59:59+01,2018-07-25 22:05:10.406591+01,t,t,2714
305943,203,185,37,4,0,2018-07-25 22:59:59+01,2018-07-25 23:05:11.908092+01,t,t,2714
306282,203,185,31,4,6,2018-07-25 23:59:59+01,2018-07-26 00:05:15.761094+01,t,t,2714
306594,203,185,7,10,23,2018-07-26 00:59:59+01,2018-07-26 01:05:14.230194+01,t,t,2714
306872,203,185,27,3,11,2018-07-26 01:59:59+01,2018-07-26 02:05:11.767994+01,t,t,2714
307304,203,185,22,3,16,2018-07-26 02:59:59+01,2018-07-26 03:30:09.815295+01,t,t,2714
307461,203,185,31,0,9,2018-07-26 03:59:59+01,2018-07-26 04:00:14.559096+01,t,t,2714
307789,203,185,3,14,24,2018-07-26 04:59:59+01,2018-07-26 05:00:14.240996+01,t,t,2714
308083,203,185,0,13,28,2018-07-26 05:59:59+01,2018-07-26 06:00:14.287297+01,t,t,2714
308400,203,185,11,20,9,2018-07-26 06:59:59+01,2018-07-26 07:00:13.909199+01,t,t,2714
308698,203,185,36,0,5,2018-07-26 07:59:59+01,2018-07-26 08:00:13.909599+01,t,t,2714
308996,203,185,0,17,23,2018-07-26 08:59:59+01,2018-07-26 09:00:14.6238+01,t,t,2714
309306,203,185,0,28,13,2018-07-26 09:59:59+01,2018-07-26 10:00:15.1701+01,t,t,2714
309563,203,185,4,6,31,2018-07-26 10:59:59+01,2018-07-26 11:00:13.016701+01,t,t,2714
309890,203,185,16,5,19,2018-07-26 11:59:59+01,2018-07-26 12:00:14.149502+01,t,t,2714
310305,203,185,31,4,6,2018-07-26 12:59:59+01,2018-07-26 13:10:10.513502+01,t,t,2714
310588,203,185,10,23,8,2018-07-26 13:59:59+01,2018-07-26 14:10:11.340603+01,t,t,2714
310876,203,185,0,8,33,2018-07-26 14:59:59+01,2018-07-26 15:10:10.867404+01,t,t,2714
311168,203,185,0,14,26,2018-07-26 15:59:59+01,2018-07-26 16:10:13.753504+01,t,t,2714
311408,203,185,24,8,9,2018-07-26 16:59:59+01,2018-07-26 17:10:12.514205+01,t,t,2714
311637,203,185,37,0,3,2018-07-26 17:59:59+01,2018-07-26 18:00:17.463105+01,t,t,2714
311898,203,185,30,0,11,2018-07-26 18:59:59+01,2018-07-26 19:00:14.770106+01,t,t,2714
312175,203,185,23,6,12,2018-07-26 19:59:59+01,2018-07-26 20:00:16.353006+01,t,t,2714
312462,203,185,20,17,3,2018-07-26 20:59:59+01,2018-07-26 21:00:15.654709+01,t,t,2714
312759,203,185,0,8,33,2018-07-26 21:59:59+01,2018-07-26 22:00:15.291509+01,t,t,2714
313050,203,185,17,13,11,2018-07-26 22:59:59+01,2018-07-26 23:00:16.772311+01,t,t,2714
313317,203,185,14,0,27,2018-07-26 23:59:59+01,2018-07-27 00:00:16.929311+01,t,t,2714
313568,203,185,0,0,40,2018-07-27 00:59:59+01,2018-07-27 01:00:14.148412+01,t,t,2714
313882,203,185,0,0,41,2018-07-27 01:59:59+01,2018-07-27 02:00:17.067313+01,t,t,2714
314203,203,185,3,4,34,2018-07-27 02:59:59+01,2018-07-27 03:10:09.823613+01,t,t,2714
314512,203,185,30,9,1,2018-07-27 03:59:59+01,2018-07-27 04:10:09.220915+01,t,t,2714
314736,203,185,8,15,18,2018-07-27 04:59:59+01,2018-07-27 05:10:10.340915+01,t,t,2714
315096,203,185,22,9,10,2018-07-27 05:59:59+01,2018-07-27 06:10:11.219515+01,t,t,2714
315360,203,185,15,13,12,2018-07-27 06:59:59+01,2018-07-27 07:10:10.320018+01,t,t,2714
315539,203,185,0,11,30,2018-07-27 07:59:59+01,2018-07-27 08:00:14.107118+01,t,t,2714
315764,203,185,1,15,25,2018-07-27 08:59:59+01,2018-07-27 09:00:10.912018+01,t,t,2714
316101,203,185,2,8,30,2018-07-27 09:59:59+01,2018-07-27 10:00:13.590219+01,t,t,2714
316531,203,185,35,6,0,2018-07-27 10:59:59+01,2018-07-27 11:30:09.37702+01,t,t,2714
316699,203,185,26,0,15,2018-07-27 11:59:59+01,2018-07-27 12:00:16.356321+01,t,t,2714
316968,203,185,17,1,22,2018-07-27 12:59:59+01,2018-07-27 13:00:16.048422+01,t,t,2714
317228,203,185,0,1,40,2018-07-27 13:59:59+01,2018-07-27 14:00:16.706423+01,t,t,2714
317496,203,185,0,20,21,2018-07-27 14:59:59+01,2018-07-27 15:00:16.469623+01,t,t,2714
317774,203,185,17,8,15,2018-07-27 15:59:59+01,2018-07-27 16:00:17.036024+01,t,t,2714
317982,203,185,37,0,4,2018-07-27 16:59:59+01,2018-07-27 17:00:13.380425+01,t,t,2714
318397,203,185,23,0,18,2018-07-27 17:59:59+01,2018-07-27 18:10:12.035025+01,t,t,2714
318699,203,185,5,24,11,2018-07-27 18:59:59+01,2018-07-27 19:30:11.613926+01,t,t,2714
318933,203,185,21,0,20,2018-07-27 19:59:59+01,2018-07-27 20:10:09.802926+01,t,t,2714
319230,203,185,17,0,24,2018-07-27 20:59:59+01,2018-07-27 21:10:13.406629+01,t,t,2714
319385,203,185,4,13,23,2018-07-27 21:59:59+01,2018-07-27 22:00:16.35323+01,t,t,2714
319630,203,185,6,18,17,2018-07-27 22:59:59+01,2018-07-27 23:00:15.99043+01,t,t,2714
319919,203,185,35,0,6,2018-07-27 23:59:59+01,2018-07-28 00:00:16.641831+01,t,t,2714
320201,203,185,14,14,12,2018-07-28 00:59:59+01,2018-07-28 01:00:16.382232+01,t,t,2714
320459,203,185,37,0,4,2018-07-28 01:59:59+01,2018-07-28 02:00:15.543233+01,t,t,2714
320838,203,185,25,1,15,2018-07-28 02:59:59+01,2018-07-28 03:20:11.028734+01,t,t,2714
321005,203,185,23,0,17,2018-07-28 03:59:59+01,2018-07-28 04:00:14.322334+01,t,t,2714
321287,203,185,21,11,9,2018-07-28 04:59:59+01,2018-07-28 05:10:10.796335+01,t,t,2714
321538,203,185,4,14,23,2018-07-28 05:59:59+01,2018-07-28 06:00:14.346436+01,t,t,2714
321814,203,185,26,4,10,2018-07-28 06:59:59+01,2018-07-28 07:00:13.997737+01,t,t,2714
321957,203,185,32,0,9,2018-07-28 07:59:59+01,2018-07-28 07:50:11.535037+01,t,t,2714
322226,203,185,34,0,6,2018-07-28 08:59:59+01,2018-07-28 08:50:09.641237+01,t,t,2714
322705,203,185,2,36,3,2018-07-28 09:59:59+01,2018-07-28 10:10:07.430338+01,t,t,2714
322972,203,185,14,4,23,2018-07-28 10:59:59+01,2018-07-28 11:10:09.506339+01,t,t,2714
323269,203,185,18,3,20,2018-07-28 11:59:59+01,2018-07-28 12:10:10.742339+01,t,t,2714
323384,203,185,23,6,11,2018-07-28 12:59:59+01,2018-07-28 13:00:11.98464+01,t,t,2714
323657,203,185,0,20,21,2018-07-28 13:59:59+01,2018-07-28 14:00:12.681241+01,t,t,2714
323917,203,185,2,20,18,2018-07-28 14:59:59+01,2018-07-28 15:00:12.086742+01,t,t,2714
324247,203,185,3,0,38,2018-07-28 15:59:59+01,2018-07-28 16:00:16.141743+01,t,t,2714
324524,203,185,0,6,35,2018-07-28 16:59:59+01,2018-07-28 17:00:17.933743+01,t,t,2714
324783,203,185,28,2,10,2018-07-28 17:59:59+01,2018-07-28 18:00:16.368545+01,t,t,2714
325015,203,185,41,0,0,2018-07-28 18:59:59+01,2018-07-28 19:00:14.416545+01,t,t,2714
325309,203,185,25,3,13,2018-07-28 19:59:59+01,2018-07-28 20:00:14.788745+01,t,t,2714
325594,203,185,35,0,5,2018-07-28 20:59:59+01,2018-07-28 21:00:16.284146+01,t,t,2714
325875,203,185,1,25,15,2018-07-28 21:59:59+01,2018-07-28 22:00:15.191346+01,t,t,2714
326011,203,185,18,3,20,2018-07-28 22:59:59+01,2018-07-28 22:50:11.090447+01,t,t,2714
326271,203,185,0,10,30,2018-07-28 23:59:59+01,2018-07-28 23:50:08.878647+01,t,t,2714
326769,203,185,12,13,16,2018-07-29 00:59:59+01,2018-07-29 01:10:09.108649+01,t,t,2714
327045,203,185,30,0,11,2018-07-29 01:59:59+01,2018-07-29 02:10:09.48195+01,t,t,2714
327308,203,185,7,7,27,2018-07-29 02:59:59+01,2018-07-29 03:10:10.42995+01,t,t,2714
327416,203,185,27,0,13,2018-07-29 03:59:59+01,2018-07-29 04:00:07.285751+01,t,t,2714
327763,203,185,20,3,18,2018-07-29 04:59:59+01,2018-07-29 05:00:14.826252+01,t,t,2714
328031,203,185,0,22,19,2018-07-29 05:59:59+01,2018-07-29 06:00:14.455652+01,t,t,2714
328299,203,185,10,12,18,2018-07-29 06:59:59+01,2018-07-29 07:00:13.970254+01,t,t,2714
328527,203,185,34,0,7,2018-07-29 07:59:59+01,2018-07-29 08:00:11.351056+01,t,t,2714
328797,203,185,7,8,25,2018-07-29 08:59:59+01,2018-07-29 09:00:10.681056+01,t,t,2714
329036,203,185,32,0,9,2018-07-29 09:59:59+01,2018-07-29 10:00:09.619875+01,t,t,2714
329313,203,185,1,17,23,2018-07-29 10:59:59+01,2018-07-29 11:00:10.529857+01,t,t,2714
329604,203,185,24,4,12,2018-07-29 11:59:59+01,2018-07-29 12:00:11.000158+01,t,t,2714
329890,203,185,31,0,10,2018-07-29 12:59:59+01,2018-07-29 13:00:12.031359+01,t,t,2714
330054,203,185,14,14,13,2018-07-29 13:59:59+01,2018-07-29 13:50:10.60666+01,t,t,2714
330325,203,185,5,16,19,2018-07-29 14:59:59+01,2018-07-29 14:50:09.91236+01,t,t,2714
330820,203,185,15,11,15,2018-07-29 15:59:59+01,2018-07-29 16:10:10.657961+01,t,t,2714
331087,203,185,15,5,21,2018-07-29 16:59:59+01,2018-07-29 17:10:11.051562+01,t,t,2714
331222,203,185,19,0,21,2018-07-29 17:59:59+01,2018-07-29 18:00:13.011463+01,t,t,2714
331483,203,185,4,17,20,2018-07-29 18:59:59+01,2018-07-29 19:00:12.264964+01,t,t,2714
331825,203,185,25,11,5,2018-07-29 19:59:59+01,2018-07-29 20:00:17.435764+01,t,t,2714
332091,203,185,37,0,3,2018-07-29 20:59:59+01,2018-07-29 21:00:17.722766+01,t,t,2714
332344,203,185,11,5,25,2018-07-29 21:59:59+01,2018-07-29 22:00:17.186766+01,t,t,2714
332550,203,185,0,8,33,2018-07-29 22:59:59+01,2018-07-29 23:00:11.220267+01,t,t,2714
332894,203,185,13,8,19,2018-07-29 23:59:59+01,2018-07-30 00:00:17.007368+01,t,t,2714
333160,203,185,41,0,0,2018-07-30 00:59:59+01,2018-07-30 01:00:16.516768+01,t,t,2714
333429,203,185,23,0,18,2018-07-30 01:59:59+01,2018-07-30 02:00:17.30677+01,t,t,2714
333817,203,185,32,1,7,2018-07-30 02:59:59+01,2018-07-30 03:30:07.71587+01,t,t,2714
333834,203,185,30,4,7,2018-07-30 03:59:59+01,2018-07-30 03:50:10.04787+01,t,t,2714
334099,203,185,18,3,20,2018-07-30 04:59:59+01,2018-07-30 04:50:09.525772+01,t,t,2714
334379,203,185,17,0,23,2018-07-30 05:59:59+01,2018-07-30 05:50:10.282772+01,t,t,2714
334863,203,185,0,14,27,2018-07-30 06:59:59+01,2018-07-30 07:10:08.694772+01,t,t,2714
335142,203,185,25,0,16,2018-07-30 07:59:59+01,2018-07-30 08:10:10.461074+01,t,t,2714
335312,203,185,26,7,7,2018-07-30 08:59:59+01,2018-07-30 09:00:15.910874+01,t,t,2714
335572,203,185,10,12,19,2018-07-30 09:59:59+01,2018-07-30 10:00:12.995874+01,t,t,2714
335969,203,185,8,4,29,2018-07-30 10:59:59+01,2018-07-30 11:20:10.232276+01,t,t,2714
336122,203,185,25,0,15,2018-07-30 11:59:59+01,2018-07-30 12:00:15.210176+01,t,t,2714
336299,203,185,16,4,21,2018-07-30 12:59:59+01,2018-07-30 13:00:09.786677+01,t,t,2714
336629,203,185,6,10,25,2018-07-30 13:59:59+01,2018-07-30 14:00:16.168878+01,t,t,2714
336896,203,185,0,21,19,2018-07-30 14:59:59+01,2018-07-30 15:00:15.645878+01,t,t,2714
337155,203,185,5,8,28,2018-07-30 15:59:59+01,2018-07-30 16:00:16.013079+01,t,t,2714
337387,203,185,34,1,5,2018-07-30 16:59:59+01,2018-07-30 17:00:14.90968+01,t,t,2714
337642,203,185,8,25,8,2018-07-30 17:59:59+01,2018-07-30 18:00:15.75938+01,t,t,2714
337749,203,185,11,0,30,2018-07-30 18:59:59+01,2018-07-30 18:50:10.916781+01,t,t,2714
337976,203,185,21,4,15,2018-07-30 19:59:59+01,2018-07-30 19:50:11.399981+01,t,t,2714
338235,203,185,33,0,8,2018-07-30 20:59:59+01,2018-07-30 20:55:12.415883+01,t,t,2714
338641,203,185,28,10,3,2018-07-30 21:59:59+01,2018-07-30 22:10:10.567883+01,t,t,2714
338743,203,185,25,8,8,2018-07-30 22:59:59+01,2018-07-30 23:00:12.055583+01,t,t,2714
339030,203,185,0,34,6,2018-07-30 23:59:59+01,2018-07-31 00:05:13.134684+01,t,t,2714
339302,203,185,8,16,17,2018-07-31 00:59:59+01,2018-07-31 01:05:11.613885+01,t,t,2714
339486,203,185,25,1,15,2018-07-31 01:59:59+01,2018-07-31 02:05:10.269786+01,t,t,2714
339715,203,185,1,14,25,2018-07-31 02:59:59+01,2018-07-31 03:05:12.228286+01,t,t,2714
339931,203,185,18,5,18,2018-07-31 03:59:59+01,2018-07-31 04:05:09.486287+01,t,t,2714
340167,203,185,9,0,31,2018-07-31 04:59:59+01,2018-07-31 05:10:11.025589+01,t,t,2714
340472,203,185,23,11,7,2018-07-31 05:59:59+01,2018-07-31 06:15:08.244389+01,t,t,2714
340666,203,185,36,0,5,2018-07-31 06:59:59+01,2018-07-31 07:05:13.24869+01,t,t,2714
340902,203,185,1,29,10,2018-07-31 07:59:59+01,2018-07-31 08:05:13.892991+01,t,t,2714
340994,203,185,15,4,22,2018-07-31 08:59:59+01,2018-07-31 08:55:12.053992+01,t,t,2714
341204,203,185,0,14,27,2018-07-31 09:59:59+01,2018-07-31 09:55:10.703593+01,t,t,2714
341438,203,185,0,16,24,2018-07-31 10:59:59+01,2018-07-31 10:55:12.025594+01,t,t,2714
341650,203,185,18,0,23,2018-07-31 11:59:59+01,2018-07-31 11:55:09.954594+01,t,t,2714
341890,203,185,7,2,31,2018-07-31 12:59:59+01,2018-07-31 12:55:11.518395+01,t,t,2714
342199,203,185,0,15,26,2018-07-31 13:59:59+01,2018-07-31 14:05:10.330195+01,t,t,2714
342428,203,185,24,8,9,2018-07-31 14:59:59+01,2018-07-31 15:05:11.158597+01,t,t,2714
342706,203,185,37,0,4,2018-07-31 15:59:59+01,2018-07-31 16:05:14.541597+01,t,t,2714
342910,203,185,0,23,17,2018-07-31 16:59:59+01,2018-07-31 17:05:13.209597+01,t,t,2714
343172,203,185,9,14,18,2018-07-31 17:59:59+01,2018-07-31 18:05:16.473099+01,t,t,2714
343441,203,185,22,0,18,2018-07-31 18:59:59+01,2018-07-31 19:35:11.311099+01,t,t,2714
343637,203,185,26,8,7,2018-07-31 19:59:59+01,2018-07-31 20:05:16.3948+01,t,t,2714
343814,203,185,29,1,11,2018-07-31 20:59:59+01,2018-07-31 21:05:12.6112+01,t,t,2714
344046,203,185,10,19,11,2018-07-31 21:59:59+01,2018-07-31 22:05:10.965901+01,t,t,2714
344280,203,185,6,11,24,2018-07-31 22:59:59+01,2018-07-31 23:05:10.873702+01,t,t,2714
344373,203,185,18,2,21,2018-07-31 23:59:59+01,2018-07-31 23:55:10.045404+01,t,t,2714
344615,203,185,3,0,37,2018-08-01 00:59:59+01,2018-08-01 00:55:10.420304+01,t,t,2714
344845,203,185,4,1,36,2018-08-01 01:59:59+01,2018-08-01 01:55:11.865305+01,t,t,2714
345053,203,185,6,22,13,2018-08-01 02:59:59+01,2018-08-01 02:55:09.091507+01,t,t,2714
345302,203,185,15,2,23,2018-08-01 03:59:59+01,2018-08-01 03:55:10.355507+01,t,t,2714
345642,203,185,0,0,41,2018-08-01 04:59:59+01,2018-08-01 05:10:11.473808+01,t,t,2714
345860,203,185,0,12,29,2018-08-01 05:59:59+01,2018-08-01 06:05:11.087908+01,t,t,2714
346087,203,185,3,23,15,2018-08-01 06:59:59+01,2018-08-01 07:05:09.07751+01,t,t,2714
346320,203,185,24,5,11,2018-08-01 07:59:59+01,2018-08-01 08:05:09.31961+01,t,t,2714
346596,203,185,18,4,19,2018-08-01 08:59:59+01,2018-08-01 09:05:14.111712+01,t,t,2714
346803,203,185,3,0,38,2018-08-01 09:59:59+01,2018-08-01 10:05:11.658013+01,t,t,2714
347000,203,185,0,18,22,2018-08-01 10:59:59+01,2018-08-01 11:05:11.300414+01,t,t,2714
347246,203,185,15,4,22,2018-08-01 11:59:59+01,2018-08-01 12:05:10.357914+01,t,t,2714
347510,203,185,13,1,27,2018-08-01 12:59:59+01,2018-08-01 13:05:12.275714+01,t,t,2714
347578,203,185,3,0,37,2018-08-01 13:59:59+01,2018-08-01 13:55:12.316716+01,t,t,2714
347795,203,185,0,6,35,2018-08-01 14:59:59+01,2018-08-01 14:55:10.903316+01,t,t,2714
348037,203,185,3,10,28,2018-08-01 15:59:59+01,2018-08-01 15:55:12.103717+01,t,t,2714
348264,203,185,19,1,20,2018-08-01 16:59:59+01,2018-08-01 16:55:13.162218+01,t,t,2714
348482,203,185,6,0,35,2018-08-01 17:59:59+01,2018-08-01 17:55:11.018919+01,t,t,2714
348788,203,185,0,24,17,2018-08-01 18:59:59+01,2018-08-01 19:05:10.366219+01,t,t,2714
349046,203,185,20,11,9,2018-08-01 19:59:59+01,2018-08-01 20:05:11.973721+01,t,t,2714
349273,203,185,17,0,24,2018-08-01 20:59:59+01,2018-08-01 21:05:11.162121+01,t,t,2714
349567,203,185,0,30,11,2018-08-01 21:59:59+01,2018-08-01 22:05:15.366022+01,t,t,2714
349735,203,185,9,11,21,2018-08-01 22:59:59+01,2018-08-01 23:05:10.060124+01,t,t,2714
349974,203,185,0,25,15,2018-08-01 23:59:59+01,2018-08-02 00:05:10.280124+01,t,t,2714
350208,203,185,18,0,23,2018-08-02 00:59:59+01,2018-08-02 01:05:10.023925+01,t,t,2714
350487,203,185,23,0,18,2018-08-02 01:59:59+01,2018-08-02 02:05:14.630226+01,t,t,2714
350666,203,185,17,16,7,2018-08-02 02:59:59+01,2018-08-02 03:05:13.969127+01,t,t,2714
350775,203,185,31,1,9,2018-08-02 03:59:59+01,2018-08-02 03:55:11.091127+01,t,t,2714
351001,203,185,4,3,34,2018-08-02 04:59:59+01,2018-08-02 04:55:11.612728+01,t,t,2714
351205,203,185,0,15,25,2018-08-02 05:59:59+01,2018-08-02 05:55:09.48343+01,t,t,2714
351436,203,185,22,12,7,2018-08-02 06:59:59+01,2018-08-02 06:55:09.35143+01,t,t,2714
351678,203,185,3,22,16,2018-08-02 07:59:59+01,2018-08-02 07:55:11.872733+01,t,t,2714
351911,203,185,0,22,18,2018-08-02 08:59:59+01,2018-08-02 08:55:11.505733+01,t,t,2714
352241,203,185,0,26,15,2018-08-02 09:59:59+01,2018-08-02 10:05:11.296733+01,t,t,2714
352544,203,185,0,16,25,2018-08-02 10:59:59+01,2018-08-02 11:05:12.561733+01,t,t,2714
352950,203,185,19,1,20,2018-08-02 11:59:59+01,2018-08-02 12:05:17.076834+01,t,t,2714
353239,203,185,22,4,15,2018-08-02 12:59:59+01,2018-08-02 13:05:15.048034+01,t,t,2714
353552,203,185,0,11,30,2018-08-02 13:59:59+01,2018-08-02 14:05:14.274535+01,t,t,2714
353869,203,185,9,5,26,2018-08-02 14:59:59+01,2018-08-02 15:05:13.055936+01,t,t,2714
354284,203,185,28,0,13,2018-08-02 15:59:59+01,2018-08-02 16:05:15.864536+01,t,t,2714
354587,203,185,0,15,26,2018-08-02 16:59:59+01,2018-08-02 17:05:14.822938+01,t,t,2714
354853,203,185,2,15,23,2018-08-02 17:59:59+01,2018-08-02 18:05:11.547378+01,t,t,2714
355035,203,185,34,0,7,2018-08-02 18:59:59+01,2018-08-02 18:55:13.141539+01,t,t,2714
355379,203,185,30,5,6,2018-08-02 19:59:59+01,2018-08-02 19:55:10.375639+01,t,t,2714
355758,203,185,18,9,13,2018-08-02 20:59:59+01,2018-08-02 20:55:12.96034+01,t,t,2714
356084,203,185,1,14,26,2018-08-02 21:59:59+01,2018-08-02 21:55:12.757041+01,t,t,2714
356319,203,185,30,9,2,2018-08-02 22:59:59+01,2018-08-02 22:55:09.688942+01,t,t,2714
356667,203,185,16,0,24,2018-08-02 23:59:59+01,2018-08-02 23:55:12.325942+01,t,t,2714
357026,203,185,3,2,36,2018-08-03 00:59:59+01,2018-08-03 01:05:07.456644+01,t,t,2714
357311,203,185,10,24,7,2018-08-03 01:59:59+01,2018-08-03 02:05:09.193344+01,t,t,2714
357694,203,185,13,10,18,2018-08-03 02:59:59+01,2018-08-03 03:25:09.132345+01,t,t,2714
358060,203,185,17,7,16,2018-08-03 03:59:59+01,2018-08-03 04:05:09.849747+01,t,t,2714
358408,203,185,2,12,27,2018-08-03 04:59:59+01,2018-08-03 05:10:16.735147+01,t,t,2714
358585,203,185,0,14,27,2018-08-03 05:59:59+01,2018-08-03 06:05:13.350948+01,t,t,2714
358862,203,185,29,5,6,2018-08-03 06:59:59+01,2018-08-03 07:05:11.075549+01,t,t,2714
359114,203,185,2,30,9,2018-08-03 07:59:59+01,2018-08-03 08:05:11.31565+01,t,t,2714
359260,203,185,0,12,29,2018-08-03 08:59:59+01,2018-08-03 08:55:12.71095+01,t,t,2714
359510,203,185,1,21,18,2018-08-03 09:59:59+01,2018-08-03 09:55:10.41285+01,t,t,2714
359774,203,185,4,15,22,2018-08-03 10:59:59+01,2018-08-03 10:55:12.615652+01,t,t,2714
360038,203,185,28,0,13,2018-08-03 11:59:59+01,2018-08-03 11:55:13.595852+01,t,t,2714
360299,203,185,10,15,15,2018-08-03 12:59:59+01,2018-08-03 12:55:13.309553+01,t,t,2714
360546,203,185,0,13,28,2018-08-03 13:59:59+01,2018-08-03 13:55:13.731854+01,t,t,2714
360806,203,185,15,21,4,2018-08-03 14:59:59+01,2018-08-03 14:55:13.369055+01,t,t,2714
361167,203,185,28,5,8,2018-08-03 15:59:59+01,2018-08-03 16:05:12.124355+01,t,t,2714
361428,203,185,1,32,8,2018-08-03 16:59:59+01,2018-08-03 17:05:12.979155+01,t,t,2714
361796,203,185,1,16,24,2018-08-03 17:59:59+01,2018-08-03 18:05:13.426756+01,t,t,2714
362291,203,185,33,1,6,2018-08-03 18:59:59+01,2018-08-03 19:25:12.404457+01,t,t,2714
362538,203,185,21,5,15,2018-08-03 19:59:59+01,2018-08-03 20:05:18.130758+01,t,t,2714
362792,203,185,10,15,16,2018-08-03 20:59:59+01,2018-08-03 21:05:13.691859+01,t,t,2714
363081,203,185,0,14,26,2018-08-03 21:59:59+01,2018-08-03 22:05:15.808559+01,t,t,2714
363178,203,185,27,9,5,2018-08-03 22:59:59+01,2018-08-03 22:55:10.18866+01,t,t,2714
363477,203,185,9,3,29,2018-08-03 23:59:59+01,2018-08-03 23:55:10.99866+01,t,t,2714
363744,203,185,11,3,26,2018-08-04 00:59:59+01,2018-08-04 00:55:10.243461+01,t,t,2714
364041,203,185,8,22,11,2018-08-04 01:59:59+01,2018-08-04 01:55:12.429361+01,t,t,2714
364549,203,185,34,1,6,2018-08-04 02:59:59+01,2018-08-04 03:25:09.517362+01,t,t,2714
364636,203,185,16,14,10,2018-08-04 03:59:59+01,2018-08-04 03:55:13.683362+01,t,t,2714
364903,203,185,1,30,10,2018-08-04 04:59:59+01,2018-08-04 04:55:13.639563+01,t,t,2714
365193,203,185,0,3,37,2018-08-04 05:59:59+01,2018-08-04 05:55:15.142364+01,t,t,2714
365553,203,185,19,15,7,2018-08-04 06:59:59+01,2018-08-04 07:05:09.071764+01,t,t,2714
365844,203,185,6,24,11,2018-08-04 07:59:59+01,2018-08-04 08:05:09.981365+01,t,t,2714
366153,203,185,28,8,5,2018-08-04 08:59:59+01,2018-08-04 09:05:12.284065+01,t,t,2714
366420,203,185,1,17,22,2018-08-04 09:59:59+01,2018-08-04 10:05:10.956266+01,t,t,2714
366792,203,185,12,18,11,2018-08-04 10:59:59+01,2018-08-04 11:15:12.159768+01,t,t,2714
366986,203,185,27,0,13,2018-08-04 11:59:59+01,2018-08-04 12:05:12.018768+01,t,t,2714
367271,203,185,14,20,7,2018-08-04 12:59:59+01,2018-08-04 13:05:12.20367+01,t,t,2714
367401,203,185,0,17,24,2018-08-04 13:59:59+01,2018-08-04 13:55:12.33257+01,t,t,2714
367711,203,185,10,16,14,2018-08-04 14:59:59+01,2018-08-04 14:55:14.45107+01,t,t,2714
368004,203,185,26,3,12,2018-08-04 15:59:59+01,2018-08-04 15:55:15.22037+01,t,t,2714
368260,203,185,7,29,5,2018-08-04 16:59:59+01,2018-08-04 16:55:12.997871+01,t,t,2714
368560,203,185,1,10,29,2018-08-04 17:59:59+01,2018-08-04 17:55:14.645571+01,t,t,2714
368828,203,185,27,2,12,2018-08-04 18:59:59+01,2018-08-04 18:55:12.959872+01,t,t,2714
369127,203,185,22,0,19,2018-08-04 19:59:59+01,2018-08-04 19:55:13.861773+01,t,t,2714
369414,203,185,6,15,19,2018-08-04 20:59:59+01,2018-08-04 20:55:14.421174+01,t,t,2714
369798,203,185,0,16,25,2018-08-04 21:59:59+01,2018-08-04 22:05:09.845975+01,t,t,2714
370075,203,185,33,4,4,2018-08-04 22:59:59+01,2018-08-04 23:05:09.598376+01,t,t,2714
370410,203,185,2,19,20,2018-08-04 23:59:59+01,2018-08-05 00:05:13.754176+01,t,t,2714
370689,203,185,16,2,22,2018-08-05 00:59:59+01,2018-08-05 01:05:13.199777+01,t,t,2714
370976,203,185,27,0,14,2018-08-05 01:59:59+01,2018-08-05 02:05:14.404778+01,t,t,2714
371218,203,185,13,20,8,2018-08-05 02:59:59+01,2018-08-05 03:05:10.812479+01,t,t,2714
371369,203,185,19,7,14,2018-08-05 03:59:59+01,2018-08-05 03:55:12.151479+01,t,t,2714
371884,203,185,0,29,12,2018-08-05 04:59:59+01,2018-08-05 05:10:18.98078+01,t,t,2714
371940,203,185,0,4,37,2018-08-05 05:59:59+01,2018-08-05 05:55:12.207481+01,t,t,2714
372221,203,185,19,16,5,2018-08-05 06:59:59+01,2018-08-05 06:55:11.783781+01,t,t,2714
372490,203,185,15,20,6,2018-08-05 07:59:59+01,2018-08-05 07:55:10.997682+01,t,t,2714
372779,203,185,23,16,2,2018-08-05 08:59:59+01,2018-08-05 08:55:12.197982+01,t,t,2714
373066,203,185,6,23,11,2018-08-05 09:59:59+01,2018-08-05 09:55:12.838183+01,t,t,2714
373310,203,185,2,0,39,2018-08-05 10:59:59+01,2018-08-05 10:55:10.789084+01,t,t,2714
373600,203,185,22,3,15,2018-08-05 11:59:59+01,2018-08-05 11:55:11.833985+01,t,t,2714
