datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Blood(%),Avg_Blood(%),Milking_Time(seconds),Avg_Milking_Time(seconds),SCC(*1000/ml),Avg_SCC(*1000/ml),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr)
19/09/2018,86,6,2,79,Milk,Insemination,49285,2053,3.01,2.89,3.36,2.97,4.28,4.16,11.1,9.9,0.07,0.05,307,296,70307251,16934333,145,6,9,60,36,29,541,0
19/09/2018,2714,6,2,79,Milk,Insemination,42311,1762,4.21,3.52,2.74,2.49,4.65,4.17,9.5,9.6,0.54,0.03,214,173,31188892,277633,160,1,4,100,28,49,400,0
20/09/2018,26,6,3,45,Milk,Fresh (Calving),48473,2019,3.5,3.4,2.81,2.79,4.82,4.75,9.3,9.5,0.02,0.01,225,205,803525,752229,122,-1,5,121,42,22,604,0
20/09/2018,86,6,2,80,Milk,Insemination,53204,2216,2.55,2.89,2.66,2.93,3.63,4.16,10,9.8,0.08,0.05,304,296,5248077,16044916,171,12,5,94,33,36,469,0
20/09/2018,2714,6,2,80,Milk,Insemination,48898,2037,3.79,3.61,2.75,2.61,4.65,4.33,9.6,9.7,0.57,0.05,187,173,18238963,197570,190,18,6,46,19,72,273,0
21/09/2018,26,6,3,46,Milk,Fresh (Calving),48367,2015,3.38,3.43,2.85,2.79,4.75,4.76,10.3,9.4,0.02,0.01,222,202,20701412,622441,147,12,5,103,37,30,517,0
21/09/2018,86,6,2,81,Milk,Insemination,53560,2231,3.11,2.86,3.34,2.97,4.27,4.12,10,9.9,0.08,0.05,321,296,57411623,14732749,132,14,5,99,34,33,495,0
21/09/2018,2714,6,2,81,Milk,Insemination,41383,1724,3.74,3.68,2.83,2.61,4.66,4.32,12.9,9.7,0.33,0.1,210,176,12217993,190516,152,-1,6,77,32,36,463,0
22/09/2018,26,6,3,47,Milk,Fresh (Calving),47295,1970,3.51,3.45,2.86,2.8,4.73,4.77,10.1,9.4,0.03,0.01,213,203,3206269,542880,130,12,6,94,39,25,567,0
22/09/2018,86,6,2,82,Milk,Insemination,52644,2193,3.45,2.93,3.19,3.07,4.38,4.22,10.2,9.8,0.1,0.05,317,295,812830,16261252,172,11,-1,-1,-1,-1,-1,0
22/09/2018,2714,6,2,82,Milk,Insemination,42622,1775,4.08,3.81,2.85,2.7,4.53,4.49,10,9.7,0.08,0.14,197,176,21727006,281489,158,-1,6,46,19,66,279,0
23/09/2018,26,6,3,48,Milk,Fresh (Calving),46742,1947,3.3,3.45,2.86,2.82,4.75,4.76,10.2,9.3,0.02,0.01,211,204,1297179,483321,139,7,9,74,46,20,664,0
23/09/2018,86,6,2,83,Milk,Insemination,49225,2051,3.28,2.95,3.17,3.11,4.46,4.18,10.1,9.8,0.05,0.05,289,297,10519614,16554721,137,8,-1,-1,-1,-1,-1,0
23/09/2018,2714,6,2,83,Milk,Insemination,44536,1855,3.72,3.75,2.75,2.74,4.63,4.49,9.4,9.9,0.12,0.15,194,175,20653,270971,176,4,5,80,28,44,400,0
24/09/2018,26,6,3,49,Milk,Fresh (Calving),49766,2073,3.57,3.49,2.8,2.83,4.72,4.77,10.1,9.4,0.02,0.01,257,206,462380,641938,129,3,5,102,36,26,508,0
24/09/2018,86,6,2,84,Milk,Insemination,52216,2175,3.06,3.11,3.18,3.19,4.3,4.33,9.8,9.8,0.07,0.06,306,298,331131470,16267466,137,9,7,85,41,26,592,0
24/09/2018,2714,6,2,84,Milk,Insemination,48911,2037,3.68,3.93,2.87,2.82,4.59,4.62,10,9.9,0.14,0.09,197,175,6353308,398094,156,-1,5,73,25,50,366,0
25/09/2018,26,6,3,50,Milk,Fresh (Calving),49524,2055,3.43,3.45,2.85,2.83,4.74,4.77,10.5,9.4,0.03,0.02,246,204,7888598,826981,116,-10,9,76,48,19,688,0
25/09/2018,86,6,2,85,Milk,Insemination,53744,2264,3.01,3.16,3.23,3.21,4.34,4.35,9.9,9.8,0.06,0.05,316,294,77268060,9131228,161,7,9,59,37,31,532,0
25/09/2018,2714,6,2,85,Milk,Insemination,34050,2172,3.67,3.89,2.89,2.83,4.62,4.63,9.7,9.8,0.3,0.04,173,178,14487711,284313,177,8,5,62,22,67,310,0
26/09/2018,26,6,3,51,Milk,Fresh (Calving),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,18,7,91,43,22,634,0
26/09/2018,86,6,2,86,Milk,Insemination,16782,735,3.07,0,3.17,0,4.24,0,0,0,0,0,0,0,0,0,137,5,6,78,34,34,465,0
26/09/2018,2714,6,2,86,Milk,Insemination,15712,0,3.87,0,2.84,0,4.63,0,0,0,0,0,0,0,0,0,189,16,5,72,25,57,360,0
27/09/2018,26,6,3,52,Milk,Fresh (Calving),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-1,6,114,47,18,681,0
27/09/2018,86,6,2,87,Milk,Insemination,33529,1397,2.89,3.07,3.15,3.17,4.35,4.24,9.8,9.8,0.06,0.05,283,294,1158777,2994111,143,8,9,65,41,27,583,0
27/09/2018,2714,6,2,87,Milk,Insemination,19817,825,3.67,3.87,2.76,2.84,4.67,4.63,9.1,9.6,0.66,0.07,202,180,15703631,383361,707,391,5,60,21,152,301,0
28/09/2018,26,6,3,53,Milk,Fresh (Calving),47623,1984,3.19,3.45,2.81,2.84,4.72,4.75,9.4,9.5,0.02,0.01,207,211,34994528,748463,137,12,8,68,38,27,544,0
28/09/2018,86,6,2,88,Milk,Insemination,49615,2067,2.88,3.09,3.27,3.14,4.23,4.24,10.4,9.8,0.04,0.05,277,296,56623962,1636092,168,29,6,99,41,28,592,0
28/09/2018,2714,6,2,88,Milk,Insemination,44681,1861,4.09,3.81,2.83,2.84,4.63,4.62,8.9,9.8,0.55,0.1,190,176,131825,1321585,162,0,7,94,46,26,660,0
29/09/2018,26,6,3,54,Milk,Fresh (Calving),46984,1957,3.18,3.44,2.86,2.85,4.69,4.74,9.8,9.6,0.02,0.01,232,212,41879331,1074133,123,-1,6,96,39,26,574,0
29/09/2018,86,6,2,89,Milk,Insemination,52666,2194,2.88,3.07,3.04,3.12,4.37,4.23,10.1,9.8,0.04,0.05,297,293,3451438,1247394,153,11,-1,-1,-1,-1,-1,0
29/09/2018,2714,6,2,89,Milk,Insemination,51064,2127,3.74,3.8,2.73,2.86,4.63,4.61,8.8,9.9,0.52,0.09,213,175,1790604,4872854,147,-1,7,78,38,28,544,0
30/09/2018,26,6,3,55,Milk,Fresh (Calving),46931,1955,3.54,3.4,2.84,2.84,4.71,4.73,9.5,9.5,0.02,0.01,263,210,737904,1078871,135,9,5,117,43,23,583,0
30/09/2018,86,6,2,90,Milk,Insemination,48504,2021,3.04,3.03,3.03,3.1,4.38,4.21,9.7,9.8,0.05,0.04,303,288,3767039,2665681,155,11,-1,-1,-1,-1,-1,0
30/09/2018,2714,6,2,90,Milk,Insemination,48150,2006,3.93,3.87,2.71,2.85,4.63,4.6,8.8,9.4,0.06,0.11,199,177,72945736,3502640,148,-1,7,78,38,29,544,0
1/10/18,26,6,3,56,Milk,Fresh (Calving),44827,1867,3.35,3.34,2.83,2.84,4.72,4.73,9.8,9.4,0.02,0.01,227,210,6353308,487158,128,1,6,125,50,19,751,0
1/10/18,86,6,2,91,Milk,Insemination,50786,2116,2.92,2.92,3.15,3.08,4.25,4.21,9.8,9.7,0.05,0.04,307,283,428548490,2999891,165,16,6,82,32,39,493,0
1/10/18,2714,6,2,91,Milk,Insemination,50913,2121,3.82,3.81,2.68,2.82,4.6,4.62,9.2,9.1,0.38,0.15,210,183,608135556,1423692,167,7,6,88,37,33,526,0
2/10/18,26,6,3,57,Milk,Fresh (Calving),46317,1929,3.48,3.37,2.82,2.83,4.68,4.72,9.8,9.4,0.03,0.01,236,214,127350173,494288,123,8,8,78,43,22,621,0
2/10/18,86,6,2,92,Milk,Insemination,49694,2070,3.14,2.88,2.95,3.05,4.42,4.2,10.1,9.7,0.05,0.04,308,283,58884362,1855689,153,46,8,53,30,43,427,0
2/10/18,2714,6,2,92,Milk,Insemination,48048,2002,3.83,3.82,2.62,2.79,4.61,4.62,9.7,9,0.16,0.12,195,184,147570,2036154,182,21,-1,-1,-1,-1,-1,0
3/10/18,26,6,3,58,Milk,Fresh (Calving),47540,1980,3.36,3.33,2.83,2.84,4.69,4.72,9.4,9.3,0.01,0.01,221,210,4528977,606701,150,24,6,104,43,23,622,0
3/10/18,86,6,2,93,Milk,Insemination,50951,2122,2.99,2.85,3.2,3.04,4.33,4.18,10,9.7,0.04,0.03,286,282,1164125988,1700708,177,29,8,58,32,37,465,0
3/10/18,2714,6,2,93,Milk,Insemination,51219,2134,3.67,3.84,2.8,2.75,4.57,4.63,9.3,8.8,0.64,0.14,221,186,866962,15549178,194,24,5,90,31,42,451,0
4/10/18,26,6,3,59,Milk,Fresh (Calving),47534,1980,3.2,3.33,2.8,2.83,4.65,4.71,9.8,9.2,0.02,0.01,230,204,6792032,2337661,129,24,5,126,45,20,628,0
4/10/18,86,6,2,94,Milk,Insemination,50705,2112,3.03,2.96,3.22,3.09,4.35,4.34,9.9,9.7,0.04,0.04,291,279,43151930,1907827,154,14,6,77,34,35,463,0
4/10/18,2714,6,2,94,Milk,Insemination,49589,2066,3.63,3.86,2.66,2.71,4.63,4.63,10,8.8,0.59,0.13,206,186,5152285,1428864,165,8,8,68,38,33,543,0
5/10/18,26,6,3,60,Milk,Fresh (Calving),44858,1869,3.33,3.33,2.82,2.83,4.71,4.7,9.8,9.2,0.03,0,202,203,1570363,2159646,137,20,6,87,35,31,523,0
5/10/18,86,6,2,95,Milk,Insemination,48308,2012,2.95,2.96,3.13,3.11,4.36,4.33,10.2,9.7,0.04,0.03,315,279,1258925,2129726,184,20,-1,-1,-1,-1,-1,0
5/10/18,2714,6,2,95,Milk,Insemination,50385,2099,3.78,3.83,2.72,2.73,4.68,4.62,9.8,8.9,0.03,0.15,183,188,2851017,1051926,208,30,6,52,22,69,313,0
6/10/18,26,6,3,61,Milk,Fresh (Calving),52422,2184,3.73,3.32,2.8,2.83,4.73,4.7,9.4,9.2,0.04,0,228,203,442588279,1926050,118,9,8,75,42,21,598,0
6/10/18,86,6,2,96,Milk,Insemination,45621,1900,2.65,2.99,3.04,3.12,4.32,4.34,10.1,9.7,0.03,0.03,269,280,48528835,3410187,171,13,-1,-1,-1,-1,-1,0
6/10/18,2714,6,2,96,Milk,Insemination,47933,1997,3.84,3.82,2.76,2.72,4.61,4.61,9.8,8.9,0.27,0.14,215,186,7726806,1068204,178,16,6,84,35,39,504,0
7/10/18,26,6,3,62,Milk,Fresh (Calving),46249,1927,3.5,3.34,2.87,2.83,4.73,4.7,9.2,9.2,0.02,0.01,187,200,5727958,1881513,142,15,7,54,27,39,378,0
7/10/18,86,6,2,97,Milk,Insemination,52412,2183,3.15,2.99,2.96,3.1,4.42,4.35,10.2,9.7,0.03,0.04,305,279,5345645,1971202,166,6,5,109,38,31,544,0
7/10/18,2714,6,2,97,Milk,Insemination,43070,1794,3.88,3.68,2.76,2.64,4.61,4.51,9.3,9,0.29,0.06,168,187,86896068,1562432,200,21,9,60,38,35,541,0
8/10/18,26,6,3,63,Milk,Fresh (Calving),50126,2088,3.24,3.42,2.81,2.82,4.68,4.7,10.3,9.3,0.01,0.01,215,203,13867564,532163,181,52,8,76,41,29,610,0
8/10/18,86,6,2,98,Milk,Pregnant,54750,2281,3.02,2.97,3.06,3.1,4.42,4.35,10.3,9.7,0.05,0.03,315,275,1312199,15137079,183,16,6,88,38,32,526,0
8/10/18,2714,6,2,98,Milk,Insemination,54935,2288,3.57,3.59,2.68,2.56,4.61,4.38,9.5,9.1,0.37,0.07,196,187,91201091,2158433,217,43,5,31,11,155,156,0
9/10/18,26,6,3,64,Milk,Fresh (Calving),49929,2080,3.54,3.42,2.81,2.83,4.72,4.7,9.2,9.3,0.02,0.01,232,198,311888,787813,120,2,7,82,40,24,574,0
9/10/18,86,6,2,99,Milk,Pregnant,50417,2100,3.04,2.99,3.09,3.09,4.37,4.35,10,9.8,0.04,0.03,284,277,200909,15137079,155,-2,-1,-1,-1,-1,-1,0
9/10/18,2714,6,2,99,Milk,Insemination,50610,2108,3.45,3.57,2.76,2.57,4.71,4.36,9.4,9.2,0.22,0.11,196,183,287739598,711253,181,28,6,73,30,47,439,0
10/10/18,26,6,3,65,Milk,Fresh (Calving),48346,2014,3.54,3.41,2.82,2.82,4.76,4.7,9.5,9.4,0,0,208,198,12705743,894649,120,0,7,89,43,21,624,0
10/10/18,86,6,2,100,Milk,Pregnant,47935,1997,2.95,3,3.23,3.08,4.38,4.38,10,9.9,0.04,0.03,264,278,1227438519,1613443,190,18,-1,-1,-1,-1,-1,0
10/10/18,2714,6,2,100,Milk,Insemination,52560,2190,3.71,3.54,2.65,2.56,4.64,4.36,9.5,9.3,0.63,0.1,222,183,1273503,489350,190,9,4,81,23,69,324,0
11/10/18,26,6,3,66,Milk,Insemination,47249,1968,3.32,3.42,2.88,2.82,4.76,4.7,9.3,9.3,0,0,219,197,837529,608346,154,27,5,119,43,23,595,0
11/10/18,86,6,2,101,Milk,Pregnant,52927,2205,3.01,2.98,3.21,3.1,4.41,4.37,10,9.8,0.03,0.03,341,277,43954174,894495,138,-9,9,61,38,28,550,0
11/10/18,2714,6,2,101,Milk,Insemination,48653,2027,3.73,3.48,2.69,2.59,4.62,4.39,9.3,9.2,0.67,0.14,241,184,47533527,886947,190,27,8,62,34,38,493,0
12/10/18,26,6,3,67,Milk,Insemination,47411,1975,3.58,3.36,2.84,2.75,4.74,4.6,9.2,9.3,0.01,0,209,196,1235947,2385349,144,14,6,109,44,21,655,
12/10/18,86,6,2,102,Milk,Pregnant,52252,2177,3,2.98,3.18,3.1,4.43,4.38,10.2,9.9,0.03,0.03,314,274,127057437,737115,144,22,-1,-1,-1,-1,-1,
12/10/18,2714,6,2,102,Milk,Insemination,49146,2047,3.77,3.49,2.76,2.57,4.54,4.41,9.3,9.3,0.05,0.14,245,184,7998340,1248497,207,16,5,70,24,58,348,0
13/10/2018,26,6,3,68,Milk,Insemination,46220,1925,3.32,3.38,2.85,2.76,4.69,4.6,9.6,9.3,0.01,0,193,197,96161183,390974,111,-9,7,81,40,24,565,0
13/10/2018,86,6,2,103,Milk,Pregnant,52051,2168,3.15,2.97,3.18,3.1,4.33,4.38,9.8,9.9,0.04,0.03,301,277,82985105,959215,148,3,-1,-1,-1,-1,-1,0
13/10/2018,2714,6,2,103,Milk,Insemination,49412,2058,3.93,3.5,2.78,2.57,4.63,4.39,9.4,9.3,0.26,0.14,194,187,60534096,1377338,170,-1,3,170,35,38,511,0
14/10/2018,26,6,3,69,Milk,Insemination,44531,1855,3.49,3.41,2.86,2.76,4.72,4.61,10.3,9.3,0.01,0,200,197,2792544,406496,130,7,6,100,41,24,598,0
14/10/2018,86,6,2,104,Milk,Pregnant,46692,1945,2.87,2.98,3.26,3.11,4.29,4.39,9.9,9.9,0.04,0.02,259,278,15703,1931691,161,0,-1,-1,-1,-1,-1,0
14/10/2018,2714,6,2,104,Milk,Insemination,50353,2098,3.91,3.6,2.82,2.65,4.63,4.5,9.2,9.2,0.42,0.14,205,190,2089296,1374388,199,19,5,55,19,84,274,0
15/10/2018,26,6,3,70,Milk,Insemination,49096,2045,3.55,3.26,2.81,2.7,4.79,4.49,9.7,9.2,0.01,0,191,193,6412098,412656,133,8,4,131,36,29,525,0
15/10/2018,86,6,2,105,Milk,Pregnant,50189,2091,2.88,3.05,3.36,3.13,4.35,4.4,9.9,9.8,0.03,0.03,288,282,1059252794,1931691,166,4,-1,-1,-1,-1,-1,0
15/10/2018,2714,6,2,105,Milk,Insemination,50513,2104,3.59,3.73,2.65,2.73,4.65,4.63,9,9.2,0.45,0.15,193,189,299916415,1518773,198,11,-1,-1,-1,-1,-1,0
16/10/2018,26,6,3,71,Milk,Insemination,43983,1832,3.7,3.25,2.92,2.7,4.74,4.49,9.4,9.3,0.01,0,239,194,1324342,603930,133,7,6,105,44,21,628,0
16/10/2018,86,6,2,106,Milk,Pregnant,47200,1966,3.39,3.01,3.27,3.17,4.42,4.38,10,9.8,0.04,0.03,281,277,259417671,633981,176,28,8,82,46,24,655,0
16/10/2018,2714,6,2,106,Milk,Insemination,52913,2204,3.73,3.63,2.78,2.67,4.69,4.52,9.2,9.2,0.59,0.16,212,195,24099052,1143835,190,19,5,104,36,37,522,0
17/10/2018,26,6,3,72,Milk,Insemination,47288,1970,3.9,3.32,2.8,2.7,4.81,4.51,9.5,9.2,0.04,0,248,193,6237349,398787,150,23,4,149,41,22,595,0
17/10/2018,86,6,2,107,Milk,Pregnant,50991,2124,3.37,2.99,3.19,3.21,4.44,4.37,9.9,9.8,0.03,0.02,283,274,61801624,670934,140,14,9,61,40,28,547,0
17/10/2018,2714,6,2,107,Milk,Insemination,43531,1813,3.98,3.69,2.79,2.68,4.66,4.51,9.5,9.1,0.33,0.15,209,194,7780361,3121813,216,19,5,78,27,56,391,0
18/10/2018,26,6,3,73,Milk,Insemination,45125,1880,3.71,3.34,2.82,2.72,4.81,4.52,9.6,9.2,0.01,0,199,194,4666595,445725,123,10,6,92,40,24,553,0
18/10/2018,86,6,2,108,Milk,Pregnant,49353,2056,3.59,3.04,3.31,3.24,4.42,4.37,9.7,9.7,0.04,0.03,285,271,15275661,4042687,157,16,8,56,31,35,447,0
18/10/2018,2714,6,2,108,Milk,Insemination,51086,2128,4.14,3.74,2.96,2.68,4.69,4.51,9.4,9.1,0.26,0.29,205,197,13772092,728553,210,30,5,97,34,44,486,0
19/10/2018,26,6,3,74,Milk,Insemination,44816,1867,3.26,3.49,2.9,2.78,4.74,4.64,9.9,9.2,0.01,0,217,198,2202926,847761,147,15,3,142,30,34,426,0
19/10/2018,86,6,2,109,Milk,Pregnant,48287,2011,3.23,3.1,3.25,3.23,4.38,4.38,9.8,9.7,0.28,0.03,287,273,6441692,11235539,152,7,8,69,38,30,550,0
19/10/2018,2714,6,2,109,Milk,Insemination,51399,2141,4.11,3.77,2.95,2.71,4.7,4.51,9.1,9.1,0.27,0.19,207,194,739605,741669,203,23,6,29,12,131,175,0
20/10/2018,26,6,3,75,Milk,Insemination,44331,1847,3.44,3.55,2.93,2.78,4.64,4.66,9.3,9.2,0.01,0,220,195,907820,1764372,120,-6,7,94,44,19,661,0
20/10/2018,86,6,2,110,Milk,Pregnant,48906,2037,2.82,3.18,3.29,3.25,4.35,4.39,9.8,9.6,0.02,0.03,283,270,9036491,3153180,136,-1,-1,-1,-1,-1,-1,0
20/10/2018,2714,6,2,110,Milk,Insemination,47248,1968,3.47,3.83,2.97,2.75,4.65,4.52,9.9,9.1,0.04,0.17,195,194,17377999,1772925,428,158,3,137,29,86,411,0
21/10/2018,26,6,3,76,Milk,Insemination,45755,1906,3.42,3.49,3.07,2.78,4.67,4.65,9.4,9.2,0.02,0,228,197,630957,1988021,119,-7,5,104,36,24,520,0
21/10/2018,86,6,2,111,Milk,Pregnant,48611,2025,2.9,3.21,3.47,3.26,4.31,4.38,9.5,9.6,0.04,0.03,274,266,6367953,5110793,126,-12,-1,-1,-1,-1,-1,0
21/10/2018,2714,6,2,111,Milk,Insemination,48468,2019,3.71,3.89,2.84,2.78,4.67,4.55,9.4,9,0.47,0.18,214,192,588843,1712742,211,22,5,131,46,30,655,0
22/10/2018,26,6,3,77,Milk,Insemination,45380,1890,3.6,3.58,2.99,2.86,4.7,4.75,9.4,9.2,0.02,0,226,200,9162202,1379920,114,-1,4,159,44,19,637,0
22/10/2018,86,6,2,112,Milk,Pregnant,49852,2077,2.8,3.17,3.56,3.28,4.29,4.38,9.7,9.6,0.04,0.03,273,266,1258926517,3409588,162,14,11,55,39,29,601,0
22/10/2018,2714,6,2,112,Milk,Insemination,50426,2101,3.57,3.82,2.95,2.81,4.6,4.56,9,9,0.36,0.16,201,191,1174898,939434,186,1,4,105,29,51,421,0
23/10/2018,26,6,3,78,Milk,Insemination,45602,1900,3.72,3.57,2.97,2.89,4.72,4.74,9.3,9.1,0,0,196,202,5675448,798523,113,-7,6,95,41,21,570,0
23/10/2018,86,6,2,113,Milk,Pregnant,50753,2114,3.04,3.17,3.43,3.31,4.33,4.39,9.6,9.6,0.04,0.03,308,267,4797331,3533040,129,24,7,89,43,24,621,0
23/10/2018,2714,6,2,113,Milk,Insemination,45989,1916,3.6,3.88,2.77,2.88,4.55,4.68,8.9,9,0.56,0.16,206,191,139958,747429,195,3,8,27,15,101,216,0
24/10/2018,26,6,3,79,Milk,Insemination,42555,1773,3.58,3.58,2.9,2.92,4.77,4.73,9.1,9.1,0,0,184,204,2365920,556429,117,-6,4,152,41,20,610,0
24/10/2018,86,6,2,114,Milk,Pregnant,49088,2045,3.05,3.16,3.32,3.34,4.43,4.38,9.7,9.5,0.03,0.03,287,265,4508165,4720639,136,-2,8,68,40,28,547,0
24/10/2018,2714,6,2,114,Milk,Insemination,48441,2018,3.8,3.82,2.91,2.89,4.67,4.67,9.1,9,0.41,0.11,199,190,1358313,433734,171,-1,4,106,29,47,423,0
25/10/2018,26,6,3,80,Milk,Insemination,47576,1982,3.93,3.58,2.94,2.92,4.74,4.73,10.4,9.1,0.03,0,224,203,371535,558209,147,47,5,135,49,17,676,0
25/10/2018,86,6,2,115,Milk,Pregnant,52272,2178,3.43,3.11,3.38,3.36,4.44,4.37,9.6,9.5,0.04,0.03,314,269,1468925,3942902,138,18,-1,-1,-1,-1,-1,0
25/10/2018,2714,6,2,115,Milk,Insemination,47836,1993,4.49,3.81,2.71,2.9,4.73,4.65,8.9,9,0.78,0.06,213,187,845278,381992,192,10,5,71,25,61,355,0
26/10/2018,26,6,3,81,Milk,Insemination,42655,1777,3.78,3.53,2.91,2.94,4.76,4.72,9.9,9.1,0.01,0,221,197,385478750,544480,110,2,5,121,41,21,604,0
26/10/2018,86,6,2,116,Milk,Pregnant,48217,2009,3.4,3.06,3.31,3.38,4.48,4.36,9.6,9.5,0.04,0.03,268,268,31988959,2586436,166,20,-1,-1,-1,-1,-1,0
26/10/2018,2714,6,2,116,Milk,Insemination,50545,2106,4.12,3.78,2.88,2.91,4.68,4.65,9.2,8.9,0.36,0.09,203,189,4365156,306056,208,15,3,86,18,89,258,0
27/10/2018,26,6,3,82,Milk,Insemination,42305,1762,3.67,3.56,2.99,2.96,4.76,4.71,9.8,9.2,0.02,0,214,199,638263,528062,118,3,8,68,37,22,540,0
27/10/2018,86,6,2,117,Milk,Pregnant,46541,1939,3.43,3.04,3.2,3.39,4.48,4.37,9.7,9.5,0.04,0.03,288,269,358921,2484850,151,11,-1,-1,-1,-1,-1,0
27/10/2018,2714,6,2,117,Milk,Insemination,48304,2012,4,3.81,2.84,2.87,4.69,4.65,9.1,8.8,0.64,0.18,201,188,1250259,355925,211,12,4,78,22,66,313,0
28/10/2018,26,6,3,83,Milk,Insemination,41463,1727,3.59,3.64,2.98,2.96,4.72,4.71,10.1,9.2,0.02,0,193,200,94841897,528062,104,-10,9,80,50,16,721,0
28/10/2018,86,6,2,118,Milk,Pregnant,42658,1777,3.25,3.07,3.38,3.4,4.45,4.38,9.3,9.5,0.03,0.03,270,270,6151769,2492142,142,1,-1,-1,-1,-1,-1,0
28/10/2018,2714,6,2,118,Milk,Insemination,44815,1867,4.03,3.81,2.81,2.87,4.74,4.65,9.3,8.8,0.04,0.19,197,190,64565,359771,167,2,5,95,33,41,474,0
29/10/2018,26,6,3,84,Milk,Insemination,46870,1952,3.83,3.67,2.97,2.97,4.75,4.73,9.7,9.3,0.01,0,217,198,30408836,455075,114,5,9,61,39,20,550,0
29/10/2018,86,6,2,119,Milk,Pregnant,49600,2066,3.26,3.15,3.37,3.38,4.45,4.39,9.5,9.4,0.03,0.03,280,268,64565414,1149543,111,12,8,106,59,14,845,0
29/10/2018,2714,6,2,119,Milk,Insemination,45365,1890,4.03,3.9,2.86,2.85,4.58,4.66,9.3,8.7,0.24,0.26,204,191,8892008,389162,203,16,5,57,20,76,286,0
30/10/2018,26,6,3,85,Milk,Insemination,46845,1951,3.79,3.7,2.91,2.96,4.76,4.74,10.9,9.4,0.04,0.01,236,195,454988052,831759,226,105,5,97,33,40,484,0
30/10/2018,86,6,2,120,Milk,Pregnant,46564,1940,3.29,3.2,3.24,3.38,4.36,4.41,9.5,9.4,0.04,0.03,273,267,443608,1585433,141,4,7,75,37,30,528,0
30/10/2018,2714,6,2,120,Milk,Insemination,48809,2033,4.36,3.94,2.86,2.84,4.7,4.67,9.7,8.7,0.3,0.19,200,189,997700,380981,202,13,5,53,19,77,267,0
31/10/2018,26,6,3,86,Milk,Insemination,43700,1820,3.64,3.74,2.96,2.95,4.71,4.75,9.8,9.4,0.02,0.01,192,194,6208693,416652,361,241,7,66,33,55,465,0
31/10/2018,86,6,2,121,Milk,Pregnant,49618,2067,3.23,3.27,3.34,3.35,4.3,4.44,9.5,9.4,0.04,0.03,276,268,76736189,1483329,139,27,8,61,37,31,490,0
31/10/2018,2714,6,2,121,Milk,Insemination,48856,2035,4.02,4.01,2.9,2.83,4.68,4.66,9.1,8.8,0.33,0.18,201,188,642687,389467,178,-1,5,71,25,53,354,0
1/11/18,26,6,3,87,Milk,Insemination,42536,1772,3.81,3.75,2.97,2.94,4.77,4.75,8.9,9.5,0.03,0.01,191,198,763835,938958,119,3,8,94,52,16,754,0
1/11/18,86,6,2,122,Milk,Pregnant,45934,1913,3.38,3.3,3.28,3.32,4.43,4.44,9.5,9.3,0.04,0.03,284,266,60813488,1204428,124,-7,-1,-1,-1,-1,-1,0
1/11/18,2714,6,2,122,Milk,Insemination,50365,2098,3.74,4.12,2.87,2.84,4.68,4.69,9.5,8.9,0.58,0.2,216,190,591561,533592,179,19,7,37,18,79,256,0
2/11/18,26,6,3,88,Milk,Insemination,45165,1881,3.74,3.76,2.9,2.95,4.8,4.74,9.1,9.5,0.02,0.01,204,199,24945937,2259701,106,-1,9,81,50,17,727,0
2/11/18,86,6,2,123,Milk,Pregnant,47361,1973,3.09,3.33,3.29,3.32,4.36,4.42,9.5,9.3,0.04,0.03,279,268,76207895,1236034,127,-5,-1,-1,-1,-1,-1,0
2/11/18,2714,6,2,123,Milk,Insemination,44289,1845,4.08,4.15,2.8,2.84,4.71,4.69,9.1,8.9,0.49,0.12,238,189,2897342,384280,190,25,6,58,24,55,351,0
3/11/18,26,6,3,89,Milk,Insemination,45744,1906,3.64,3.74,2.95,2.96,4.81,4.75,9.2,9.4,0.01,0.01,206,195,268534383,2269564,113,-2,7,104,52,16,730,0
3/11/18,86,6,2,124,Milk,Pregnant,48624,2026,3.28,3.32,3.3,3.31,4.41,4.42,9.7,9.3,0.04,0.03,312,264,1879317,1466753,138,7,9,86,52,19,778,0
3/11/18,2714,6,2,124,Milk,Insemination,51093,2128,3.75,4.04,2.83,2.86,4.68,4.68,9.2,8.9,0.37,0.07,207,189,14723132,261291,175,11,3,120,25,60,361,0
4/11/18,26,6,3,90,Milk,Insemination,47140,1964,3.86,3.74,2.92,2.95,4.77,4.76,9.3,9.3,0.01,0.01,212,193,12941958,2427835,128,20,5,150,51,15,748,0
4/11/18,86,6,2,125,Milk,Pregnant,49375,2057,3.23,3.27,3.28,3.3,4.44,4.41,9.5,9.3,0.04,0.03,289,266,3090293,1213964,138,23,-1,-1,-1,-1,-1,0
4/11/18,2714,6,2,125,Milk,Insemination,49848,2077,3.88,4.04,2.91,2.85,4.74,4.68,8.8,9,0.35,0.07,213,189,609536,248410,182,14,5,59,22,67,297,0
